"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","btrc","government_activity","fund_group_name","fund_type","fund_name","fund","account_name","account_code","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","authority_name","authority_link","department_number","program","vendor_id","zip","payment_method","payment_status","inv_num","invoice_due_date","invoice_discount_due_date","inv_date","inv_line","inv_dist_line","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","receiver_id","po_date","po_line_number","procurement_organization","buyer_name","supplier_city","supplier_country","bu_name","site_location","item_code","item_code_name","currency","value_of_spend","vendor_num"
"2024","COUNCIL","UNITED SITE SERVICES OF CA IN","2024-06-20T00:00:00.000","75.56",,"2049340","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000121614","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000042159","75266","CHECK","PAID","28240000072814","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-06-14T00:00:00.000","1","9","CPO28240000484082","CD7 USS Q#414-2505512","RENTALS - PORTABLE TOILETS, TRAILERS, WASH STATIONS, TANKS","69",,"1","9.5","6.56","0","240000134530","2024-05-06T00:00:00.000","3","CITY","89766.0","DALLAS","US","CITY","LOS ANGELES","30181505","TOILETS","USD","75.56","000042159-UNITED SITE SERVICES OF CA  IN"
"2024","COUNCIL","BELTRAN RENTS AND SALES INC","2024-06-18T00:00:00.000","75.5",,"798791","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000120936","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000041749","91406","CHECK","PAID","28240000072050","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-05-22T00:00:00.000","1","16","CPO28240000484019","CD7 AAA  01-147024","RENTAL, EQUIPMENT, SPECIAL EVENT (PARTY) EQUIPMENT","7.55",,"10","0","0","0","240000123791","2024-05-06T00:00:00.000","10","CITY","89766.0","VAN NUYS","US","CITY","LOS ANGELES","90101602","PARTY TENT SERVICES","USD","75.5","000041749-BELTRAN RENTS AND SALES INC"
"2024","COUNCIL","SYSCO LOS ANGELES INC","2024-06-06T00:00:00.000","75.36",,"62623","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000116242","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000025441","91789","CHECK","PAID","28240000067372","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000","2024-05-28T00:00:00.000","1","5","CPO28240000484773","CD7 PACOIMA SYSCO INV#745637245","MAYONNAISE PACKET","75.36",,"1","0","0","0","240000128348","2024-05-07T00:00:00.000","6","CITY","89766.0","WALNUT","US","CITY","LOS ANGELES","501917","CANNED FOODS (BOTTLED ETC.)","USD","75.36","000025441-SYSCO LOS ANGELES INC"
"2024","COUNCIL","SYSCO LOS ANGELES INC","2024-06-06T00:00:00.000","75.28",,"62623","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000116242","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000025441","91789","CHECK","PAID","28240000067372","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000","2024-05-28T00:00:00.000","1","3","CPO28240000484773","CD7 PACOIMA SYSCO INV#745637245","TRAY PAPER HOTDOG","68.7545",,"1","9.5","6.53","0","240000128348","2024-05-07T00:00:00.000","4","CITY","89766.0","WALNUT","US","CITY","LOS ANGELES","521515","DOMESTIC DISPOSABLE KITCHENWARE","USD","75.28","000025441-SYSCO LOS ANGELES INC"
"2024","COUNCIL","PARTY PRONTO","2024-06-03T00:00:00.000","75","BAD1000","589651","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000114217","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000043431","91006","CHECK","PAID","28240000064115","2024-06-07T00:00:00.000","2024-06-07T00:00:00.000","2024-05-09T00:00:00.000","1","3","BPO28240000221878","CD10 PARTY PRONTO INV#O43415","DELIVERY","75",,"1","0","0","0","240000118408","2024-05-03T00:00:00.000","5","CITY","75262.0","ARCADIA","US","CITY","LOS ANGELES","4924","RECREATIONAL AND PLAYGROUND EQUIPMENT","USD","75","000043431-PARTY PRONTO"
"2024","COUNCIL","PARTY PRONTO","2024-06-20T00:00:00.000","75","BAD1000","589651","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000121621","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000043431","91006","CHECK","PAID","28240000072811","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-05-20T00:00:00.000","1","3","BPO28240000222528","CD09 PARTY PRONTO INV#043470","DELIVERY","75",,"1","0","0","0","240000125833","2024-05-13T00:00:00.000","5","CITY","75262.0","ARCADIA","US","CITY","LOS ANGELES","4924","RECREATIONAL AND PLAYGROUND EQUIPMENT","USD","75","000043431-PARTY PRONTO"
"2024","COUNCIL","ODP BUSINESS SOLUTIONS, LLC","2024-06-04T00:00:00.000","74.77","BAD1000","3326022","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000114835","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000028040","85038-9248","CHECK","PAID","28240000066517","2024-06-10T00:00:00.000","2024-06-10T00:00:00.000","2024-04-24T00:00:00.000","1","14","BPO28240000219941","ORDER DATE 04-05-2024","OTM ESSENTIALS PRO TEREO USB HEADSET, BLACK","22.76",,"3","9.5","6.49","0","240000121757","2024-04-05T00:00:00.000","2","CITY","56700.0","PHOENIX","US","CITY","LOS ANGELES","431715160017","HEADSET,TELEPHONE,,,,,","USD","74.77","000028040-ODP BUSINESS SOLUTIONS, LLC"
"2024","COUNCIL","BELTRAN RENTS AND SALES INC","2024-06-04T00:00:00.000","71.4",,"798791","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000114866","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000041749","91406","CHECK","PAID","28240000066946","2024-06-07T00:00:00.000","2024-06-07T00:00:00.000","2024-05-28T00:00:00.000","1","3","CPO28240000463063","CD7 AAA  01-145002-10","RENTAL, EQUIPMENT, SPECIAL EVENT (PARTY) EQUIPMENT","11.9",,"6","0","0","0","240000125648","2024-02-21T00:00:00.000","4","CITY","55472.0","VAN NUYS","US","CITY","LOS ANGELES","90101602","PARTY TENT SERVICES","USD","71.4","000041749-BELTRAN RENTS AND SALES INC"
"2024","COUNCIL","ODP BUSINESS SOLUTIONS, LLC","2024-06-10T00:00:00.000","71.24",,"3326022","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000117370","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000028040","85038-9248","CHECK","PAID","28240000068029","2024-06-14T00:00:00.000","2024-06-14T00:00:00.000","2024-04-23T00:00:00.000","1","92","CPO28240000479993","ODP ORDER: 04/19/24","LOGITECH(R) MK550 WIRELESS CONTOURED KEYBOARD AMP; AMBIDEXTR","65.06",,"1","9.5","6.18","0","240000123399","2024-04-19T00:00:00.000","1","CITY","56700.0","PHOENIX","US","CITY","LOS ANGELES","43","COMMUNICATIONS, COMPUTER EQUIPMENT, PERIPHERALS, COMPONENTS","USD","71.24","000028040-ODP BUSINESS SOLUTIONS, LLC"
"2024","COUNCIL","SIMPLY GREEN SOLUTIONS INC","2024-06-10T00:00:00.000","71.18","BAD1000","2461613","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000117455","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000046206","91030","CHECK","PAID","28240000068477","2024-06-14T00:00:00.000","2024-06-14T00:00:00.000","2024-05-16T00:00:00.000","1","17","BPO28240000222573","CD7-SIMPLY GREEN SOLUTIONS INV#42039","DRINKWARE SETUP","65",,"1","9.5","6.18","0","240000121195","2024-05-13T00:00:00.000","5","CITY","89766.0","SOUTH PASADENA","US","CITY","LOS ANGELES","8651001","SET UP CHARGE FOR ORDR QUAN UNDER10","USD","71.18","000046206-SIMPLY GREEN SOLUTIONS INC"
"2024","COUNCIL","UNITED SITE SERVICES OF CA IN","2024-06-20T00:00:00.000","70.08",,"2049340","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000121614","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000042159","75266","CHECK","PAID","28240000072814","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-06-14T00:00:00.000","1","7","CPO28240000484082","CD7 USS Q#414-2505512","RENTALS - PORTABLE TOILETS, TRAILERS, WASH STATIONS, TANKS","64",,"1","9.5","6.08","0","240000134530","2024-05-06T00:00:00.000","1","CITY","89766.0","DALLAS","US","CITY","LOS ANGELES","30181505","TOILETS","USD","70.08","000042159-UNITED SITE SERVICES OF CA  IN"
"2024","COUNCIL","ODP BUSINESS SOLUTIONS, LLC","2024-06-04T00:00:00.000","69.41","BAD1000","3326022","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000114835","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000028040","85038-9248","CHECK","PAID","28240000066521","2024-06-10T00:00:00.000","2024-06-10T00:00:00.000","2024-03-22T00:00:00.000","1","24","BPO28240000217568","BPO - CD6-MAIN OFFICE","QUARTET CLASSIC CORK BULLETIN BOARD, ITEM#260795","63.39",,"1","9.5","6.02","0","240000123635","2024-03-05T00:00:00.000","1","CITY","84463.0","PHOENIX","US","CITY","LOS ANGELES","44","OFFICE EQUIPMENT, ACCESSORIES AND SUPPLIES","USD","69.41","000028040-ODP BUSINESS SOLUTIONS, LLC"
"2024","COUNCIL","BLUETRITON BRANDS, INC","2024-06-11T00:00:00.000","68.28",,"0","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","EPAY26240000004550","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000031637","40285-6158","EFT","PAID","28240000069225","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000","2024-05-24T00:00:00.000","1","14","CPO28240000491685","CD8 VERMONT INV# 04E6701349800","WATER, DRINKING, 0.5 LITER BOTTLES, NESTLE PURE LIFE DRINKIN","5.69",,"12","0","0","0","240000127558","2024-05-30T00:00:00.000","2","CITY","89766.0","LOUISVILLE","US","CITY","LOS ANGELES","502015010019","WATER,DRINKING,BOTTLE 0.5LITER(1PINT 9OZ.)24/CASE,78/PALLET,","USD","68.28","000031637-BLUETRITON BRANDS, INC"
"2024","COUNCIL","SYSCO LOS ANGELES INC","2024-06-11T00:00:00.000","67.42",,"62623","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","SPECIAL REVENUE","STATE AB1290 CITY FUND","53P","CD 14 REDEVELOPMENT FUND","281214","AD26240000118159","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000025441","91789","CHECK","PAID","28240000069220","2024-06-17T00:00:00.000","2024-06-17T00:00:00.000","2024-06-03T00:00:00.000","1","14","CPO28240000473557","SYSCO ORDER DATE: 3-27-24 AB1290","DRINK FROST GLACIER FREEZE WIDE MOUTH","33.7106",,"2","0","0","0","240000129655","2024-03-28T00:00:00.000","7","CITY","56700.0","WALNUT","US","CITY","LOS ANGELES","501917","CANNED FOODS (BOTTLED ETC.)","USD","67.42","000025441-SYSCO LOS ANGELES INC"
"2024","COUNCIL","SYSCO LOS ANGELES INC","2024-06-06T00:00:00.000","66.27",,"62623","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000116242","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000025441","91789","CHECK","PAID","28240000067372","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000","2024-05-28T00:00:00.000","1","6","CPO28240000484773","CD7 PACOIMA SYSCO INV#745637245","MUSTARD PACKETS","66.27",,"1","0","0","0","240000128348","2024-05-07T00:00:00.000","7","CITY","89766.0","WALNUT","US","CITY","LOS ANGELES","501917","CANNED FOODS (BOTTLED ETC.)","USD","66.27","000025441-SYSCO LOS ANGELES INC"
"2024","COUNCIL","BELTRAN RENTS AND SALES INC","2024-06-18T00:00:00.000","66","BAD1000","798791","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000120936","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000041749","91406","CHECK","PAID","28240000072041","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-05-23T00:00:00.000","1","2","BPO28240000202521","RESV#01-142015","UMBRELLA  BASE SQ 18""","6.6",,"10","0","0","0","240000124516","2023-08-03T00:00:00.000","2","CITY","67885.0","VAN NUYS","US","CITY","LOS ANGELES","90101602","PARTY TENT SERVICES","USD","66","000041749-BELTRAN RENTS AND SALES INC"
"2024","COUNCIL","ODP BUSINESS SOLUTIONS, LLC","2024-06-13T00:00:00.000","65.92",,"3326022","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000119402","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000028040","85038-9248","CHECK","PAID","28240000068027","2024-06-19T00:00:00.000","2024-06-19T00:00:00.000","2024-05-20T00:00:00.000","1","52","CPO28240000487724","CD8 MAIN ODP ORDER DATE 05/16/24","OFFICE DEPOT(R) BRAND HARD COVER PREMIUM BUSINESS NOTEBOOK,","6.02",,"10","9.5","5.72","0","240000124940","2024-05-16T00:00:00.000","8","CITY","89766.0","PHOENIX","US","CITY","LOS ANGELES","14111514","MESSAGE NOTE PADS","USD","65.92","000028040-ODP BUSINESS SOLUTIONS, LLC"
"2024","COUNCIL","SIMPLY GREEN SOLUTIONS INC","2024-06-18T00:00:00.000","65.7","BAD1000","2461613","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000120968","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000046206","91030","CHECK","PAID","28240000072052","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000","2024-06-12T00:00:00.000","1","1","BPO28240000224445","CD10-SIMPLY GREEN SOLUTIONS INV#42156","PINK POLO","20",,"3","9.5","5.7","0","240000132972","2024-06-07T00:00:00.000","1","CITY","75262.0","SOUTH PASADENA","US","CITY","LOS ANGELES","53","APPAREL, LUGGAGE, AND PERSONAL TOILETRY PRODUCTS","USD","65.7","000046206-SIMPLY GREEN SOLUTIONS INC"
"2024","COUNCIL","SIMPLY GREEN SOLUTIONS INC","2024-06-10T00:00:00.000","65.7","BAD1000","2461613","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000117455","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000046206","91030","CHECK","PAID","28240000067759","2024-06-14T00:00:00.000","2024-06-14T00:00:00.000","2024-05-16T00:00:00.000","1","13","BPO28240000222575","CD7-SIMPLY GREEN SOLUTIONS INV#42231","STRESS BALL + DRINKWARE SETUP","60",,"1","9.5","5.7","0","240000121201","2024-05-13T00:00:00.000","5","CITY","89766.0","SOUTH PASADENA","US","CITY","LOS ANGELES","8651001","SET UP CHARGE FOR ORDR QUAN UNDER10","USD","65.7","000046206-SIMPLY GREEN SOLUTIONS INC"
"2024","COUNCIL","SIMPLY GREEN SOLUTIONS INC","2024-06-10T00:00:00.000","65.7","BAD1000","2461613","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000117455","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000046206","91030","CHECK","PAID","28240000067759","2024-06-14T00:00:00.000","2024-06-14T00:00:00.000","2024-05-16T00:00:00.000","1","3","BPO28240000222574","CD7-SIMPLY GREEN SOLUTIONS INV#42030","STRESS BALL + DRINKWARE SETUP","60",,"1","9.5","5.7","0","240000121197","2024-05-13T00:00:00.000","5","CITY","89766.0","SOUTH PASADENA","US","CITY","LOS ANGELES","8651001","SET UP CHARGE FOR ORDR QUAN UNDER10","USD","65.7","000046206-SIMPLY GREEN SOLUTIONS INC"
"2024","COUNCIL","BELTRAN RENTS AND SALES INC","2024-06-17T00:00:00.000","65.5","BAD1000","798791","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000120480","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000041749","91406","CHECK","PAID","28240000071536","2024-06-20T00:00:00.000","2024-06-20T00:00:00.000","2024-06-14T00:00:00.000","1","145","BPO28240000224940","CD7 AAA INV#01-118815","PARTY TENT SERVICES","6.55",,"10","0","0","0","240000134536","2024-06-14T00:00:00.000","6","CITY","89766.0","VAN NUYS","US","CITY","LOS ANGELES","90101602","PARTY TENT SERVICES","USD","65.5","000041749-BELTRAN RENTS AND SALES INC"
"2024","COUNCIL","BELTRAN RENTS AND SALES INC","2024-06-17T00:00:00.000","64.61",,"798791","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000120480","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000041749","91406","CHECK","PAID","28240000071531","2024-06-19T00:00:00.000","2024-06-19T00:00:00.000","2024-06-14T00:00:00.000","1","54","CPO28240000496772","CD7 AAA INV# 01-143531","RENTAL, EQUIPMENT, SPECIAL EVENT (PARTY) EQUIPMENT","9.23",,"7","0","0","0","240000134534","2024-06-14T00:00:00.000","8","CITY","89766.0","VAN NUYS","US","CITY","LOS ANGELES","90101602","PARTY TENT SERVICES","USD","64.61","000041749-BELTRAN RENTS AND SALES INC"
"2024","COUNCIL","BELTRAN RENTS AND SALES INC","2024-06-17T00:00:00.000","63.2",,"798791","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000120480","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000041749","91406","CHECK","PAID","28240000071532","2024-06-20T00:00:00.000","2024-06-20T00:00:00.000","2024-06-07T00:00:00.000","1","102","CPO28240000489819","CD10 / AAA 01-148018-13","RENTAL, EQUIPMENT, SPECIAL EVENT (PARTY) EQUIPMENT","31.6",,"2","0","0","0","240000130445","2024-05-23T00:00:00.000","12","CITY","75262.0","VAN NUYS","US","CITY","LOS ANGELES","90101602","PARTY TENT SERVICES","USD","63.2","000041749-BELTRAN RENTS AND SALES INC"
"2024","COUNCIL","BELTRAN RENTS AND SALES INC","2024-06-10T00:00:00.000","63.2",,"798791","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000117425","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000041749","91406","CHECK","PAID","28240000068480","2024-06-13T00:00:00.000","2024-06-13T00:00:00.000","2024-05-14T00:00:00.000","1","21","CPO28240000483762","CD10 / AAA INV#01-147579-13","RENTAL, EQUIPMENT, SPECIAL EVENT (PARTY) EQUIPMENT","31.6",,"2","0","0","0","240000121427","2024-05-03T00:00:00.000","14","CITY","75262.0","VAN NUYS","US","CITY","LOS ANGELES","90101602","PARTY TENT SERVICES","USD","63.2","000041749-BELTRAN RENTS AND SALES INC"
"2024","COUNCIL","TIME WARNER CABLE INFORMATION SERVICES (CA) LLC","2024-06-14T00:00:00.000","61.42",,"500538","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000119650","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","LEGISLATION AND POLICY DETERMINATION","100009845","91716-0074","CHECK","PAID","282410028A085",,,"2024-06-14T00:00:00.000","1","1","GAEAE28AE24280002M",,"CD09- 8448 30 074 4170215 CABLE SERVICE",,,,,,"0",,,"0",,,,,"CITY",,,,"USD",,"100009845-TIME WARNER CABLE INFORMATION SERVICES (CA) LLC"
"2024","COUNCIL","SYSCO LOS ANGELES INC","2024-06-06T00:00:00.000","60.36",,"62623","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000116242","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000025441","91789","CHECK","PAID","28240000067372","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000","2024-05-28T00:00:00.000","1","8","CPO28240000484773","CD7 PACOIMA SYSCO INV#745637245","SODA COCA COLA CLASSIC","30.18",,"2","0","0","0","240000128348","2024-05-07T00:00:00.000","9","CITY","89766.0","WALNUT","US","CITY","LOS ANGELES","501917","CANNED FOODS (BOTTLED ETC.)","USD","60.36","000025441-SYSCO LOS ANGELES INC"
"2024","COUNCIL","BELTRAN RENTS AND SALES INC","2024-06-07T00:00:00.000","59.28",,"798791","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000116701","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"28","GENERAL SERVICES PROCUREMENT","000041749","91406","CHECK","PAID","28240000068034","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000","2024-05-13T00:00:00.000","1","5","CPO28240000482475","CD10 WESTERN  AAA INV#01-147504-12","RENTAL, EQUIPMENT, SPECIAL EVENT (PARTY) EQUIPMENT","9.88",,"6","0","0","0","240000123733","2024-04-30T00:00:00.000","5","CITY","75262.0","VAN NUYS","US","CITY","LOS ANGELES","90101602","PARTY TENT SERVICES","USD","59.28","000041749-BELTRAN RENTS AND SALES INC"
"2024","COUNCIL","MAGIC JUMP RENTALS","2024-06-12T00:00:00.000","59","BAD1000","4444444444","EXECUTIVE AND LEGISLATIVE","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","OFFICE AND ADMINISTRATIVE","006010","AD26240000118891","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS","BAD1000",,"28","GENERAL SERVICES PROCUREMENT","000050101","91342","CHECK","PAID","28240000069590","2024-06-14T00:00:00.000","2024-06-14T00:00:00.000","2024-03-29T00:00:00.000","1","5","BPO28240000218053","MAGIC JUMP RENTALS, INC. INV#388268","HIT THE BUCKET CARNIVAL GAME","59",,"1","0","0","0","240000130576","2024-03-11T00:00:00.000","9","CITY","89766.0","SYLMAR","US","CITY","LOS ANGELES","492316","GAMES","USD","59","000050101-MAGIC JUMP RENTALS"
