"AGENCYNBR","AGENCYNAME","CALENDAR_YEAR","CALENDAR_MONTH","VENDOR_NAME","CITY","STATE","POSTAL","EFFDT","VOUCHER_ID","VOUCHER_STYLE","VCHR_STYLE_DESCR","VOUCHER_ID_RELATED","INVOICE_DT","TRANSACTION_TYPE","PYMNT_AMT","PYMNT_DT","CANCEL_DT","FUND_CODE","FUNDDESCR","CLASS_FLD","CLASSDESCR","DEPTID","DEPTDESCR","ACCOUNT","ACCTDESCR","OPERATING_UNIT","OPERUNITDESCR","PRODUCT","PRODUCTDESCR","PROGRAM_CODE","PGMDESCR","BUDGET_REF","CHARTFIELD1","CF1DESCR","CHARTFIELD2","CF2DESCR","PROJECT_ID","PROJDESCR","ACTIVITY","ACTVDESCR","RESTYPE","RESDESCR","RCAT","RCATDESCR","RSUBCAT","RSUBCATDESCR","PO_ID","ITEM_DESCRIPTION","OCP_DS_DATE","ROWID"
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","EUREKA WATER","OKLAHOMA CITY","OK","73126-0730","07/15/2020","01895753","REG","Regular Voucher"," ","06/30/2020","N",6.25,"07/15/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaaPAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/15/2020","01895754","REG","Regular Voucher"," ","06/12/2020","N",622.71,"07/15/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaaPAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","OKLAHOMAN DIRECT","OKLAHOMA CITY","OK","73107-6606","07/15/2020","01895755","REG","Regular Voucher"," ","06/15/2020","N",81.44,"07/15/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","515990","Other Svcs-exc.Pub.Admin."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaaPAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","OKLAHOMAN DIRECT","OKLAHOMA CITY","OK","73107-6606","07/15/2020","01895756","REG","Regular Voucher"," ","06/15/2020","N",143.34,"07/15/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","515990","Other Svcs-exc.Pub.Admin."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaaPAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","OKLAHOMAN DIRECT","OKLAHOMA CITY","OK","73107-6606","07/15/2020","01895757","REG","Regular Voucher"," ","06/15/2020","N",80.62,"07/15/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","515990","Other Svcs-exc.Pub.Admin."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaaPAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","OKLAHOMAN DIRECT","OKLAHOMA CITY","OK","73107-6606","07/15/2020","01895758","REG","Regular Voucher"," ","06/15/2020","N",141.86,"07/15/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","515990","Other Svcs-exc.Pub.Admin."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaYSAAA
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","CITY OF PONCA CITY","PONCA CITY","OK","74602-1450","07/15/2020","01895759","REG","Regular Voucher"," ","07/01/2020","N",575,"07/15/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","532150","Rent-Telecommunication Equip."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGaYSAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","DELL MARKETING LP","DALLAS","TX","75267-6021","07/27/2020","01901428","REG","Regular Voucher"," ","07/03/2020","N",148667.86,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","541120","Data Processing Equipment"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","B & H PHOTO-VIDEO INC.","NEW YORK","NY","10087-8072","07/27/2020","01901429","REG","Regular Voucher"," ","07/15/2020","N",835.59,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","CDW GOVERNMENT INC","CHICAGO","IL","60675-1515","07/27/2020","01901430","REG","Regular Voucher"," ","07/15/2020","N",3311.36,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","541230","Equip-Telecommunications"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","THERMO FISHER SCIENTIFIC","ATLANTA","GA","30384-4705","07/27/2020","01901431","REG","Regular Voucher"," ","07/15/2020","N",360.62,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","THERMO FISHER SCIENTIFIC","ATLANTA","GA","30384-4705","07/27/2020","01901432","REG","Regular Voucher"," ","07/15/2020","N",130.3,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","THERMO FISHER SCIENTIFIC","ATLANTA","GA","30384-4705","07/27/2020","01901433","REG","Regular Voucher"," ","07/15/2020","N",49.69,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","THERMO FISHER SCIENTIFIC","ATLANTA","GA","30384-4705","07/27/2020","01901434","REG","Regular Voucher"," ","07/15/2020","N",290.89,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","STAPLES BUSINESS ADVANTAGE","CHICAGO","IL","60696-3689","07/27/2020","01901435","REG","Regular Voucher"," ","07/16/2020","N",16.1,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","STAPLES BUSINESS ADVANTAGE","CHICAGO","IL","60696-3689","07/27/2020","01901436","REG","Regular Voucher"," ","07/16/2020","N",9.74,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/27/2020","01901437","REG","Regular Voucher"," ","07/16/2020","N",79.99,"07/27/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/27/2020","01901438","REG","Regular Voucher"," ","07/17/2020","N",13.39,"07/27/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","534160","Printing Supplies,Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/27/2020","01901438","REG","Regular Voucher"," ","07/17/2020","N",42.31,"07/27/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/27/2020","01901439","REG","Regular Voucher"," ","07/14/2020","N",2450,"07/27/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbPwAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/27/2020","01901440","REG","Regular Voucher"," ","07/03/2020","N",130.85,"07/27/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAA
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","STAPLES BUSINESS ADVANTAGE","CHICAGO","IL","60696-3689","07/27/2020","01901441","REG","Regular Voucher"," ","07/18/2020","N",79.99,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536130","Office Supplies Non-Expendable"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","VWR INTL INC","PITTSBURGH","PA","15264-0169","07/27/2020","01901442","REG","Regular Voucher"," ","07/17/2020","N",52.2,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536190","Educational Supplies"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/27/2020","01901443","REG","Regular Voucher"," ","07/17/2020","N",56,"07/27/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/27/2020","01901444","REG","Regular Voucher"," ","07/17/2020","N",441,"07/27/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","ISUPPORT SOFTWARE","VANCOUVER","WA","98687-3602","07/27/2020","01901445","REG","Regular Voucher"," ","07/10/2020","N",13200,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","533150","Mtce-Rep.-Dp Software-Vendors"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","IMAGENET CONSULTING LLC","OKLAHOMA CITY","OK","73102-5810","07/27/2020","01901446","REG","Regular Voucher"," ","07/09/2020","N",27.59,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","532140","Rent-Equipment And Machinery"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","IMAGENET CONSULTING LLC","OKLAHOMA CITY","OK","73102-5810","07/27/2020","01901446","REG","Regular Voucher"," ","07/09/2020","N",35.11,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","533140","Mtce-Rep.-DP Equip-Vendor"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","QUICK DRAW DESIGN","EUREKA","KS","67045-4428","07/27/2020","01901447","REG","Regular Voucher"," ","06/08/2020","N",1320,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","531160","Advertising"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","ONENET","OKLAHOMA CITY","OK","73101-8800","07/27/2020","01901448","REG","Regular Voucher"," ","06/30/2020","N",405,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","531170","Informational Service"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","THERMO FISHER SCIENTIFIC","ATLANTA","GA","30384-4705","07/27/2020","01901449","REG","Regular Voucher"," ","07/20/2020","N",63,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/27/2020","01901450","REG","Regular Voucher"," ","07/21/2020","N",104.68,"07/27/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","THERMO FISHER SCIENTIFIC","ATLANTA","GA","30384-4705","07/27/2020","01901451","REG","Regular Voucher"," ","07/20/2020","N",33715,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","EXPRESS EMPLOYMENT PROS","DALLAS","TX","75320-3901","07/27/2020","01901452","REG","Regular Voucher"," ","07/15/2020","N",235.06,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","515570","Employment Placement Services"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQvAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","XEROX CORP","CHICAGO","IL","60680-2555","07/27/2020","01901453","REG","Regular Voucher"," ","07/01/2020","N",133.52,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","532160","Rent-Elec Data Processing Eq."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQwAAA
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","XEROX CORP","CHICAGO","IL","60680-2555","07/27/2020","01901453","REG","Regular Voucher"," ","07/01/2020","N",0.83,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","533140","Mtce-Rep.-DP Equip-Vendor"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQwAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","VERIZON WIRELESS","DALLAS","TX","75266-0108","07/27/2020","01901454","REG","Regular Voucher"," ","07/10/2020","N",485.72,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","531130","Telecommunication Services"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQwAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","CARTE","BAKERSFIELD","CA","93312-1896","07/27/2020","01901455","REG","Regular Voucher"," ","06/18/2020","N",600,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","531260","Membership in Organizations"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQwAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","CDW GOVERNMENT INC","CHICAGO","IL","60675-1515","07/27/2020","01901456","REG","Regular Voucher"," ","07/21/2020","N",9.54,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","541120","Data Processing Equipment"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQwAAE
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","MONOPRICE INC","LOS ANGELES","CA","90074-0417","07/27/2020","01901457","REG","Regular Voucher"," ","07/16/2020","N",7047.61,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","541150","Equip-Furn-Residential Educ."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQwAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","VWR INTL INC","PITTSBURGH","PA","15264-0169","07/27/2020","01901458","REG","Regular Voucher"," ","07/21/2020","N",87,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536190","Educational Supplies"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbQwAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","VWR INTL INC","PITTSBURGH","PA","15264-0169","07/27/2020","01901459","REG","Regular Voucher"," ","07/21/2020","N",37.2,"07/27/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536190","Educational Supplies"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbRvAAA
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/27/2020","01901460","REG","Regular Voucher"," ","07/17/2020","N",129.25,"07/27/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbRvAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/27/2020","01901461","REG","Regular Voucher"," ","07/17/2020","N",2147.6,"07/27/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGbRvAAE
